period,product_name,total_cost,avg_quarterly,avg_diff,avg_change,sale_performance
2011-Q1,Spaceboy Tv Dinner Tray,386.08,300.05,86.03,Above Avg,Increased
2011-Q2,Spaceboy Tv Dinner Tray,178.59,300.05,-121.46,Below Avg,Decreased
2011-Q3,Spaceboy Tv Dinner Tray,92.66,300.05,-207.39,Below Avg,Decreased
2011-Q4,Spaceboy Tv Dinner Tray,662.14,300.05,362.09,Above Avg,Increased
2011-Q2,Spotty Bunting,14460.3,14236.64,223.66,Above Avg,First quarter
2011-Q3,Spotty Bunting,20229.35,14236.64,5992.71,Above Avg,Increased
2011-Q4,Spotty Bunting,8020.27,14236.64,-6216.37,Below Avg,Decreased
2010-Q4,Spotty Pink Duck Doorstop,203.4,254.86,-51.46,Below Avg,First quarter
2011-Q1,Spotty Pink Duck Doorstop,164.04,254.86,-90.82,Below Avg,Decreased
2011-Q2,Spotty Pink Duck Doorstop,117.74,254.86,-137.12,Below Avg,Decreased
2011-Q3,Spotty Pink Duck Doorstop,252.69,254.86,-2.17,Below Avg,Increased
2011-Q4,Spotty Pink Duck Doorstop,536.44,254.86,281.58,Above Avg,Increased
2010-Q4,Sprig Lavender Artificial Flower,60.48,31.33,29.15,Above Avg,First quarter
2011-Q1,Sprig Lavender Artificial Flower,59.84,31.33,28.51,Above Avg,Decreased
2011-Q2,Sprig Lavender Artificial Flower,5,31.33,-26.33,Below Avg,Decreased
2011-Q3,Sprig Lavender Artificial Flower,0,31.33,-31.33,Below Avg,Decreased
2010-Q4,Square Cherry Blossom Cabinet,71.3,120.11,-48.81,Below Avg,First quarter
2011-Q1,Square Cherry Blossom Cabinet,71.3,120.11,-48.81,Below Avg,Equal
2011-Q2,Square Cherry Blossom Cabinet,404.4,120.11,284.29,Above Avg,Increased
2011-Q3,Square Cherry Blossom Cabinet,29.75,120.11,-90.36,Below Avg,Decreased
2011-Q4,Square Cherry Blossom Cabinet,23.8,120.11,-96.31,Below Avg,Decreased
2010-Q4,Square Floor Cushion Vintage Red,23.85,134.41,-110.56,Below Avg,First quarter
2011-Q1,Square Floor Cushion Vintage Red,63.6,134.41,-70.81,Below Avg,Increased
2011-Q2,Square Floor Cushion Vintage Red,87.23,134.41,-47.18,Below Avg,Increased
2011-Q3,Square Floor Cushion Vintage Red,158.34,134.41,23.93,Above Avg,Increased
2011-Q4,Square Floor Cushion Vintage Red,339.03,134.41,204.62,Above Avg,Increased
2011-Q1,Square Metal Candleholder Base,10.2,9.13,1.07,Above Avg,First quarter
2011-Q2,Square Metal Candleholder Base,12.72,9.13,3.59,Above Avg,Increased
2011-Q3,Square Metal Candleholder Base,2.55,9.13,-6.58,Below Avg,Decreased
2011-Q4,Square Metal Candleholder Base,11.05,9.13,1.92,Above Avg,Increased
2011-Q4,Square Mini Portrait Frame,556.17,556.17,0,Avg,First quarter
2010-Q4,Square Table Clock,7.57,116.56,-108.99,Below Avg,First quarter
2011-Q1,Square Table Clock,82.58,116.56,-33.98,Below Avg,Increased
2011-Q2,Square Table Clock,76.08,116.56,-40.48,Below Avg,Decreased
2011-Q3,Square Table Clock,45.06,116.56,-71.5,Below Avg,Decreased
2011-Q4,Square Table Clock,371.5,116.56,254.94,Above Avg,Increased
2010-Q4,Squarecushion Cover Pink Union Jack,222.96,228.31,-5.35,Below Avg,First quarter
2011-Q1,Squarecushion Cover Pink Union Jack,323.88,228.31,95.57,Above Avg,Increased
2011-Q2,Squarecushion Cover Pink Union Jack,84.55,228.31,-143.76,Below Avg,Decreased
2011-Q3,Squarecushion Cover Pink Union Jack,165.9,228.31,-62.41,Below Avg,Increased
2011-Q4,Squarecushion Cover Pink Union Jack,344.28,228.31,115.97,Above Avg,Increased
2010-Q4,St Tropez Necklace,20.36,44.82,-24.46,Below Avg,First quarter
2011-Q1,St Tropez Necklace,54.78,44.82,9.96,Above Avg,Increased
2011-Q2,St Tropez Necklace,29.82,44.82,-15,Below Avg,Decreased
2011-Q3,St Tropez Necklace,24.84,44.82,-19.98,Below Avg,Decreased
2011-Q4,St Tropez Necklace,94.32,44.82,49.5,Above Avg,Increased
2010-Q4,Stacking Tins,123.75,49.13,74.63,Above Avg,First quarter
2011-Q1,Stacking Tins,-25.5,49.13,-74.63,Below Avg,Decreased
2010-Q4,Star Decoration Painted Zinc,82.92,244.33,-161.41,Below Avg,First quarter
2011-Q1,Star Decoration Painted Zinc,6.31,244.33,-238.02,Below Avg,Decreased
2011-Q2,Star Decoration Painted Zinc,12.5,244.33,-231.83,Below Avg,Increased
2011-Q3,Star Decoration Painted Zinc,144.98,244.33,-99.35,Below Avg,Increased
2011-Q4,Star Decoration Painted Zinc,974.93,244.33,730.6,Above Avg,Increased
2010-Q4,Star Decoration Rustic,181.43,222.69,-41.26,Below Avg,First quarter
2011-Q1,Star Decoration Rustic,4.19,222.69,-218.5,Below Avg,Decreased
2011-Q2,Star Decoration Rustic,13.73,222.69,-208.96,Below Avg,Increased
2011-Q3,Star Decoration Rustic,223.38,222.69,0.69,Above Avg,Increased
2011-Q4,Star Decoration Rustic,690.72,222.69,468.03,Above Avg,Increased
2010-Q4,Star Portable Table Light,516.26,215.28,300.99,Above Avg,First quarter
2011-Q1,Star Portable Table Light,14.42,215.28,-200.86,Below Avg,Decreased
2011-Q2,Star Portable Table Light,245.86,215.28,30.59,Above Avg,Increased
2011-Q3,Star Portable Table Light,84.56,215.28,-130.72,Below Avg,Decreased
2010-Q4,Star T-Light Holder,133.31,54.05,79.26,Above Avg,First quarter
2011-Q1,Star T-Light Holder,41.18,54.05,-12.87,Below Avg,Decreased
2011-Q2,Star T-Light Holder,2.9,54.05,-51.15,Below Avg,Decreased
2011-Q3,Star T-Light Holder,34.8,54.05,-19.25,Below Avg,Increased
2011-Q4,Star T-Light Holder,58.04,54.05,3.99,Above Avg,Increased
2011-Q2,Star T-Light Holder Willie Winkie,26.4,666.68,-640.28,Below Avg,First quarter
2011-Q3,Star T-Light Holder Willie Winkie,786.04,666.68,119.36,Above Avg,Increased
2011-Q4,Star T-Light Holder Willie Winkie,1187.61,666.68,520.93,Above Avg,Increased
2010-Q4,Star Wooden Christmas Decoration,319.32,484.6,-165.28,Below Avg,First quarter
2011-Q1,Star Wooden Christmas Decoration,9.78,484.6,-474.82,Below Avg,Decreased
2011-Q2,Star Wooden Christmas Decoration,11.62,484.6,-472.98,Below Avg,Increased
2011-Q3,Star Wooden Christmas Decoration,661.87,484.6,177.27,Above Avg,Increased
2011-Q4,Star Wooden Christmas Decoration,1420.41,484.6,935.81,Above Avg,Increased
2011-Q2,Star Wreath Decoration With Bell,49.96,712.81,-662.85,Below Avg,First quarter
2011-Q3,Star Wreath Decoration With Bell,691.05,712.81,-21.76,Below Avg,Increased
2011-Q4,Star Wreath Decoration With Bell,1397.41,712.81,684.6,Above Avg,Increased
2010-Q4,Starfish Soap Dish,5.06,37.95,-32.89,Below Avg,First quarter
2011-Q1,Starfish Soap Dish,76.22,37.95,38.27,Above Avg,Increased
2011-Q2,Starfish Soap Dish,37.27,37.95,-0.68,Below Avg,Decreased
2011-Q3,Starfish Soap Dish,35.14,37.95,-2.81,Below Avg,Decreased
2011-Q4,Starfish Soap Dish,36.06,37.95,-1.89,Below Avg,Increased
2010-Q4,Stars Gift Tape,111.81,146.61,-34.8,Below Avg,First quarter
2011-Q1,Stars Gift Tape,270.16,146.61,123.55,Above Avg,Increased
2011-Q2,Stars Gift Tape,95.56,146.61,-51.05,Below Avg,Decreased
2011-Q3,Stars Gift Tape,95.24,146.61,-51.37,Below Avg,Decreased
2011-Q4,Stars Gift Tape,160.26,146.61,13.65,Above Avg,Increased
2011-Q1,Steel Sweetheart Round Table Cream,59.8,174.91,-115.11,Below Avg,First quarter
2011-Q2,Steel Sweetheart Round Table Cream,550.13,174.91,375.22,Above Avg,Increased
2011-Q3,Steel Sweetheart Round Table Cream,44.85,174.91,-130.06,Below Avg,Decreased
2011-Q4,Steel Sweetheart Round Table Cream,44.85,174.91,-130.06,Below Avg,Equal
2010-Q4,Stitched Wall Clock,577.44,477.07,100.37,Above Avg,First quarter
2011-Q1,Stitched Wall Clock,266.55,477.07,-210.52,Below Avg,Decreased
2011-Q2,Stitched Wall Clock,184.6,477.07,-292.47,Below Avg,Decreased
2011-Q3,Stitched Wall Clock,1343.33,477.07,866.26,Above Avg,Increased
2011-Q4,Stitched Wall Clock,13.43,477.07,-463.64,Below Avg,Decreased
2010-Q4,Stone/Crystal Earrings,26.64,36.22,-9.58,Below Avg,First quarter
2011-Q1,Stone/Crystal Earrings,20.48,36.22,-15.74,Below Avg,Decreased
2011-Q2,Stone/Crystal Earrings,20.4,36.22,-15.82,Below Avg,Decreased
2011-Q3,Stone/Crystal Earrings,43.8,36.22,7.58,Above Avg,Increased
2011-Q4,Stone/Crystal Earrings,69.8,36.22,33.58,Above Avg,Increased
2011-Q2,Stones Necklace,4.98,4.98,0,Avg,First quarter
2011-Q3,Stool Home Sweet Home,1191.08,1418.84,-227.76,Below Avg,First quarter
2011-Q4,Stool Home Sweet Home,1646.6,1418.84,227.76,Above Avg,Increased
2011-Q3,Storage Tin Home Sweet Home,211.49,302.01,-90.52,Below Avg,First quarter
2011-Q4,Storage Tin Home Sweet Home,392.52,302.01,90.52,Above Avg,Increased
2011-Q2,Storage Tin Vintage Doily,1566.83,2339.84,-773.01,Below Avg,First quarter
2011-Q3,Storage Tin Vintage Doily,3846.39,2339.84,1506.55,Above Avg,Increased
2011-Q4,Storage Tin Vintage Doily,1606.29,2339.84,-733.55,Below Avg,Decreased
2011-Q2,Storage Tin Vintage Leaf,1344.3,1209.08,135.22,Above Avg,First quarter
2011-Q3,Storage Tin Vintage Leaf,1470.72,1209.08,261.64,Above Avg,Increased
2011-Q4,Storage Tin Vintage Leaf,812.21,1209.08,-396.87,Below Avg,Decreased
2010-Q4,Strawberries Design Flannel,64.17,74.67,-10.5,Below Avg,First quarter
2011-Q1,Strawberries Design Flannel,63.26,74.67,-11.41,Below Avg,Decreased
2011-Q2,Strawberries Design Flannel,34.96,74.67,-39.71,Below Avg,Decreased
2011-Q3,Strawberries Design Flannel,67.02,74.67,-7.65,Below Avg,Increased
2011-Q4,Strawberries Design Flannel,143.93,74.67,69.26,Above Avg,Increased
2010-Q4,Strawberry Bath Sponge,442.93,339.09,103.84,Above Avg,First quarter
2011-Q1,Strawberry Bath Sponge,225.33,339.09,-113.76,Below Avg,Decreased
2011-Q2,Strawberry Bath Sponge,271.26,339.09,-67.83,Below Avg,Increased
2011-Q3,Strawberry Bath Sponge,196.62,339.09,-142.47,Below Avg,Decreased
2011-Q4,Strawberry Bath Sponge,559.29,339.09,220.2,Above Avg,Increased
2010-Q4,Strawberry Ceramic Trinket Pot,2052.68,3165.86,-1113.18,Below Avg,First quarter
2011-Q1,Strawberry Ceramic Trinket Pot,3644.62,3165.86,478.76,Above Avg,Increased
2011-Q2,Strawberry Ceramic Trinket Pot,3175.29,3165.86,9.43,Above Avg,Decreased
2011-Q3,Strawberry Ceramic Trinket Pot,2834.74,3165.86,-331.12,Below Avg,Decreased
2011-Q4,Strawberry Ceramic Trinket Pot,4121.97,3165.86,956.11,Above Avg,Increased
2010-Q4,Strawberry Charlotte Bag,812.28,2497.09,-1684.81,Below Avg,First quarter
2011-Q1,Strawberry Charlotte Bag,2317.67,2497.09,-179.42,Below Avg,Increased
2011-Q2,Strawberry Charlotte Bag,2605.56,2497.09,108.47,Above Avg,Increased
2011-Q3,Strawberry Charlotte Bag,3476.71,2497.09,979.62,Above Avg,Increased
2011-Q4,Strawberry Charlotte Bag,3273.22,2497.09,776.13,Above Avg,Decreased
2010-Q4,Strawberry Dream Childs Umbrella,26.81,67.64,-40.83,Below Avg,First quarter
2011-Q1,Strawberry Dream Childs Umbrella,165.75,67.64,98.11,Above Avg,Increased
2011-Q2,Strawberry Dream Childs Umbrella,65,67.64,-2.64,Below Avg,Decreased
2011-Q3,Strawberry Dream Childs Umbrella,13,67.64,-54.64,Below Avg,Decreased
2010-Q4,Strawberry Fairy Cake Teapot,583.07,787.54,-204.47,Below Avg,First quarter
2011-Q1,Strawberry Fairy Cake Teapot,1147.75,787.54,360.21,Above Avg,Increased
2011-Q2,Strawberry Fairy Cake Teapot,951.36,787.54,163.82,Above Avg,Decreased
2011-Q3,Strawberry Fairy Cake Teapot,662.89,787.54,-124.65,Below Avg,Decreased
2011-Q4,Strawberry Fairy Cake Teapot,592.61,787.54,-194.93,Below Avg,Decreased
2010-Q4,Strawberry Honeycomb Garland,244.95,321.52,-76.57,Below Avg,First quarter
2011-Q1,Strawberry Honeycomb Garland,549.61,321.52,228.09,Above Avg,Increased
2011-Q2,Strawberry Honeycomb Garland,397.67,321.52,76.15,Above Avg,Decreased
2011-Q3,Strawberry Honeycomb Garland,276.82,321.52,-44.7,Below Avg,Decreased
2011-Q4,Strawberry Honeycomb Garland,138.57,321.52,-182.95,Below Avg,Decreased
2010-Q4,Strawberry Lunch Box With Cutlery,497.22,1940.03,-1442.81,Below Avg,First quarter
2011-Q1,Strawberry Lunch Box With Cutlery,2544.03,1940.03,604,Above Avg,Increased
2011-Q2,Strawberry Lunch Box With Cutlery,2912.35,1940.03,972.32,Above Avg,Increased
2011-Q3,Strawberry Lunch Box With Cutlery,1904.11,1940.03,-35.92,Below Avg,Decreased
2011-Q4,Strawberry Lunch Box With Cutlery,1842.42,1940.03,-97.61,Below Avg,Decreased
2010-Q4,Strawberry Picnic Bag,56.09,1223.98,-1167.89,Below Avg,First quarter
2011-Q1,Strawberry Picnic Bag,1554.2,1223.98,330.23,Above Avg,Increased
2011-Q2,Strawberry Picnic Bag,3270.86,1223.98,2046.89,Above Avg,Increased
2011-Q4,Strawberry Picnic Bag,14.75,1223.98,-1209.23,Below Avg,Decreased
2010-Q4,Strawberry Raffia Food Cover,79.23,441.12,-361.89,Below Avg,First quarter
2011-Q1,Strawberry Raffia Food Cover,630.85,441.12,189.73,Above Avg,Increased
2011-Q2,Strawberry Raffia Food Cover,614.06,441.12,172.94,Above Avg,Decreased
2011-Q3,Strawberry Raffia Food Cover,627.87,441.12,186.75,Above Avg,Increased
2011-Q4,Strawberry Raffia Food Cover,253.58,441.12,-187.54,Below Avg,Decreased
2010-Q4,Strawberry Shopper Bag,205.76,709.4,-503.64,Below Avg,First quarter
2011-Q1,Strawberry Shopper Bag,1356.04,709.4,646.64,Above Avg,Increased
2011-Q2,Strawberry Shopper Bag,849.96,709.4,140.56,Above Avg,Decreased
2011-Q3,Strawberry Shopper Bag,605.89,709.4,-103.51,Below Avg,Decreased
2011-Q4,Strawberry Shopper Bag,529.33,709.4,-180.07,Below Avg,Decreased
2011-Q1,String Curtain,11.9,70.14,-58.24,Below Avg,First quarter
2011-Q3,String Curtain,188.78,70.14,118.64,Above Avg,Increased
2011-Q4,String Curtain,9.75,70.14,-60.39,Below Avg,Decreased
2010-Q4,String Curtain With Pole,19.53,110.64,-91.11,Below Avg,First quarter
2011-Q1,String Curtain With Pole,66.73,110.64,-43.91,Below Avg,Increased
2011-Q2,String Curtain With Pole,42.93,110.64,-67.71,Below Avg,Decreased
2011-Q3,String Curtain With Pole,386.94,110.64,276.3,Above Avg,Increased
2011-Q4,String Curtain With Pole,37.05,110.64,-73.59,Below Avg,Decreased
2010-Q4,String Of Stars Card Holder,64.92,50.04,14.88,Above Avg,First quarter
2011-Q1,String Of Stars Card Holder,5.9,50.04,-44.14,Below Avg,Decreased
2011-Q2,String Of Stars Card Holder,5.9,50.04,-44.14,Below Avg,Equal
2011-Q3,String Of Stars Card Holder,28.95,50.04,-21.09,Below Avg,Increased
2011-Q4,String Of Stars Card Holder,144.55,50.04,94.51,Above Avg,Increased
2010-Q4,Stripey Chocolate Nesting Boxes,47.25,200.04,-152.79,Below Avg,First quarter
2011-Q1,Stripey Chocolate Nesting Boxes,210.97,200.04,10.93,Above Avg,Increased
2011-Q2,Stripey Chocolate Nesting Boxes,218.41,200.04,18.37,Above Avg,Increased
2011-Q3,Stripey Chocolate Nesting Boxes,248.97,200.04,48.93,Above Avg,Increased
2011-Q4,Stripey Chocolate Nesting Boxes,274.61,200.04,74.57,Above Avg,Increased
2010-Q4,Suki Shoulder Bag,636.19,1262.69,-626.5,Below Avg,First quarter
2011-Q1,Suki Shoulder Bag,1108.8,1262.69,-153.89,Below Avg,Increased
2011-Q2,Suki Shoulder Bag,1255.68,1262.69,-7.01,Below Avg,Increased
2011-Q3,Suki Shoulder Bag,1423.97,1262.69,161.28,Above Avg,Increased
2011-Q4,Suki Shoulder Bag,1888.82,1262.69,626.13,Above Avg,Increased
2010-Q4,Summer Butterflies Bag Charm,45.18,44.84,0.34,Above Avg,First quarter
2011-Q1,Summer Butterflies Bag Charm,86.8,44.84,41.96,Above Avg,Increased
2011-Q2,Summer Butterflies Bag Charm,2.55,44.84,-42.29,Below Avg,Decreased
2010-Q4,Summer Daisies Bag Charm,25.14,83.59,-58.45,Below Avg,First quarter
2011-Q1,Summer Daisies Bag Charm,94.77,83.59,11.18,Above Avg,Increased
2011-Q2,Summer Daisies Bag Charm,71.97,83.59,-11.62,Below Avg,Decreased
2011-Q3,Summer Daisies Bag Charm,71.34,83.59,-12.25,Below Avg,Decreased
2011-Q4,Summer Daisies Bag Charm,154.74,83.59,71.15,Above Avg,Increased
2010-Q4,Sunflower Decorative Parasol,72.81,176.54,-103.73,Below Avg,First quarter
2011-Q1,Sunflower Decorative Parasol,397.84,176.54,221.3,Above Avg,Increased
2011-Q2,Sunflower Decorative Parasol,181.25,176.54,4.71,Above Avg,Decreased
2011-Q3,Sunflower Decorative Parasol,141.56,176.54,-34.98,Below Avg,Decreased
2011-Q4,Sunflower Decorative Parasol,89.25,176.54,-87.29,Below Avg,Decreased
2010-Q4,Swallow Square Tissue Box,27.52,145.7,-118.18,Below Avg,First quarter
2011-Q1,Swallow Square Tissue Box,83.43,145.7,-62.27,Below Avg,Increased
2011-Q2,Swallow Square Tissue Box,18.71,145.7,-126.99,Below Avg,Decreased
2011-Q3,Swallow Square Tissue Box,243.87,145.7,98.17,Above Avg,Increased
2011-Q4,Swallow Square Tissue Box,354.96,145.7,209.26,Above Avg,Increased
2010-Q4,Swallow Wooden Christmas Decoration,279.95,281.87,-1.92,Below Avg,First quarter
2011-Q1,Swallow Wooden Christmas Decoration,15.12,281.87,-266.75,Below Avg,Decreased
2011-Q2,Swallow Wooden Christmas Decoration,3.26,281.87,-278.61,Below Avg,Decreased
2011-Q3,Swallow Wooden Christmas Decoration,194.37,281.87,-87.5,Below Avg,Increased
2011-Q4,Swallow Wooden Christmas Decoration,916.66,281.87,634.79,Above Avg,Increased
2010-Q4,Swallows Greeting Card,146.88,447.58,-300.7,Below Avg,First quarter
2011-Q1,Swallows Greeting Card,333.24,447.58,-114.34,Below Avg,Increased
2011-Q2,Swallows Greeting Card,694.53,447.58,246.95,Above Avg,Increased
2011-Q3,Swallows Greeting Card,634.31,447.58,186.73,Above Avg,Decreased
2011-Q4,Swallows Greeting Card,428.93,447.58,-18.65,Below Avg,Decreased
2011-Q4,Sweet Heart Cake Carrier,715.98,715.98,0,Avg,First quarter
2010-Q4,Sweet Pudding Sticker Sheet,27.08,18.94,8.14,Above Avg,First quarter
2011-Q1,Sweet Pudding Sticker Sheet,10.13,18.94,-8.81,Below Avg,Decreased
2011-Q2,Sweet Pudding Sticker Sheet,21.92,18.94,2.98,Above Avg,Increased
2011-Q3,Sweet Pudding Sticker Sheet,15.85,18.94,-3.09,Below Avg,Decreased
2011-Q4,Sweet Pudding Sticker Sheet,19.7,18.94,0.76,Above Avg,Increased
2011-Q3,Sweetheart Bird House,4.15,1512.31,-1508.16,Below Avg,First quarter
2011-Q4,Sweetheart Bird House,3020.46,1512.31,1508.16,Above Avg,Increased
2010-Q4,Sweetheart Bracelet,335.59,373.15,-37.56,Below Avg,First quarter
2011-Q1,Sweetheart Bracelet,255.56,373.15,-117.59,Below Avg,Decreased
2011-Q2,Sweetheart Bracelet,325.05,373.15,-48.1,Below Avg,Increased
2011-Q3,Sweetheart Bracelet,260.8,373.15,-112.35,Below Avg,Decreased
2011-Q4,Sweetheart Bracelet,688.75,373.15,315.6,Above Avg,Increased
2010-Q4,Sweetheart Cakestand 3 Tier,847.14,2443.16,-1596.02,Below Avg,First quarter
2011-Q1,Sweetheart Cakestand 3 Tier,3719.27,2443.16,1276.11,Above Avg,Increased
2011-Q2,Sweetheart Cakestand 3 Tier,3186.07,2443.16,742.91,Above Avg,Decreased
2011-Q3,Sweetheart Cakestand 3 Tier,2161.79,2443.16,-281.37,Below Avg,Decreased
2011-Q4,Sweetheart Cakestand 3 Tier,2301.51,2443.16,-141.65,Below Avg,Increased
2010-Q4,Sweetheart Carry-All Basket,33.94,29.72,4.22,Above Avg,First quarter
2011-Q1,Sweetheart Carry-All Basket,25.5,29.72,-4.22,Below Avg,Decreased
2010-Q4,Sweetheart Ceramic Trinket Box,928.18,1487.84,-559.66,Below Avg,First quarter
2011-Q1,Sweetheart Ceramic Trinket Box,1775.97,1487.84,288.13,Above Avg,Increased
2011-Q2,Sweetheart Ceramic Trinket Box,1631.21,1487.84,143.37,Above Avg,Decreased
2011-Q3,Sweetheart Ceramic Trinket Box,1254.87,1487.84,-232.97,Below Avg,Decreased
2011-Q4,Sweetheart Ceramic Trinket Box,1848.97,1487.84,361.13,Above Avg,Increased
2010-Q4,Sweetheart Cream Steel Table Rect,19.95,123.73,-103.78,Below Avg,First quarter
2011-Q1,Sweetheart Cream Steel Table Rect,59.85,123.73,-63.88,Below Avg,Increased
2011-Q2,Sweetheart Cream Steel Table Rect,339.36,123.73,215.63,Above Avg,Increased
2011-Q3,Sweetheart Cream Steel Table Rect,139.65,123.73,15.92,Above Avg,Decreased
2011-Q4,Sweetheart Cream Steel Table Rect,59.85,123.73,-63.88,Below Avg,Decreased
2011-Q2,Sweetheart Key Cabinet,-5.55,-5.55,0,Avg,First quarter
2010-Q4,Sweetheart Recipe Book Stand,1355.32,1698.56,-343.24,Below Avg,First quarter
2011-Q1,Sweetheart Recipe Book Stand,1113.47,1698.56,-585.09,Below Avg,Decreased
2011-Q2,Sweetheart Recipe Book Stand,1262.22,1698.56,-436.34,Below Avg,Increased
2011-Q3,Sweetheart Recipe Book Stand,2570.61,1698.56,872.05,Above Avg,Increased
2011-Q4,Sweetheart Recipe Book Stand,2191.18,1698.56,492.62,Above Avg,Decreased
2011-Q4,Sweetheart Wall Tidy,957.33,957.33,0,Avg,First quarter
2010-Q4,Sweetheart Wire Fruit Bowl,8.5,324.62,-316.12,Below Avg,First quarter
2011-Q1,Sweetheart Wire Fruit Bowl,508.3,324.62,183.68,Above Avg,Increased
2011-Q2,Sweetheart Wire Fruit Bowl,610.89,324.62,286.27,Above Avg,Increased
2011-Q3,Sweetheart Wire Fruit Bowl,237.63,324.62,-86.99,Below Avg,Decreased
2011-Q4,Sweetheart Wire Fruit Bowl,257.76,324.62,-66.86,Below Avg,Increased
2010-Q4,Sweetheart Wire Magazine Rack,271.22,552.21,-280.99,Below Avg,First quarter
2011-Q1,Sweetheart Wire Magazine Rack,861.95,552.21,309.74,Above Avg,Increased
2011-Q2,Sweetheart Wire Magazine Rack,793.9,552.21,241.69,Above Avg,Decreased
2011-Q3,Sweetheart Wire Magazine Rack,516.2,552.21,-36.01,Below Avg,Decreased
2011-Q4,Sweetheart Wire Magazine Rack,317.78,552.21,-234.43,Below Avg,Decreased
2010-Q4,Sweetheart Wire Wall Tidy,132.01,441.51,-309.5,Below Avg,First quarter
2011-Q1,Sweetheart Wire Wall Tidy,930.12,441.51,488.61,Above Avg,Increased
2011-Q2,Sweetheart Wire Wall Tidy,617.79,441.51,176.28,Above Avg,Decreased
2011-Q3,Sweetheart Wire Wall Tidy,438.06,441.51,-3.45,Below Avg,Decreased
2011-Q4,Sweetheart Wire Wall Tidy,89.55,441.51,-351.96,Below Avg,Decreased
2010-Q4,Sweeties Stickers,76.99,55.45,21.54,Above Avg,First quarter
2011-Q1,Sweeties Stickers,73.66,55.45,18.21,Above Avg,Decreased
2011-Q2,Sweeties Stickers,81.39,55.45,25.94,Above Avg,Increased
2011-Q3,Sweeties Stickers,29.9,55.45,-25.55,Below Avg,Decreased
2011-Q4,Sweeties Stickers,15.3,55.45,-40.15,Below Avg,Decreased
2010-Q4,Swiss Chalet Tree Decoration,139.07,119.76,19.31,Above Avg,First quarter
